quote_id,year,make,model,mileage,location_zip,percent_to_market,market_avg_days_to_sell,n_similar_vehicles_listed,region_short_code,exact_list_price,wholesale_price,seller_source,expected_margin
0061a00000F7k3PAAR,2014,Kia,Optima,23581,94022,0.956170109,70,385,us/sfo,18269,13950,shift.com,0
0061a00000GNUruAAH,2013,Toyota,Prius,50105,94022,0.958691121,84,613,us/sfo,15821,12400,shift.com,0
0061a00000GotMjAAJ,2013,Chevrolet,Cruze,39000,94118,0.951006856,64,49,us/sfo,11677,8525,shift.com,0
0061a00000GYBlUAAX,2012,Mazda,Mazda3,60282,94022,0.947489128,69,48,us/sfo,12628,9275,shift.com,0
0061a00000F7WDIAA3,2002,Honda,CR-V,120500,91775,0.891954642,67,28,us/lax,6091,3100,shift.com,0
0061a00000Fugc9AAB,2008,Honda,Accord,91000,95051,0.945654726,80,51,us/sfo,11469,8450,shift.com,0
0061a00000F7906AAB,2004,Chrysler,PT Cruiser,50000,94603,0.898016511,40,46,us/sfo,4877,1500,shift.com,0
0061a00000GXH8kAAH,2015,Mercedes-Benz,CLA,12550,94117,0.962595582,18,72,us/sfo,29612,25500,shift.com,0
0061a00000G6uzPAAR,2011,Toyota,Camry,80000,94555,0.956794856,198,21,us/sfo,10854,7250,shift.com,0
0061a00000GAj9rAAD,2011,Audi,S5,50000,94010,0.969363462,100,20,us/sfo,28346,25900,shift.com,3050
0061a00000FwtvZAAR,2005,Honda,Accord,90000,94555,0.903238831,61,73,us/sfo,7842,4650,shift.com,0
0061a00000GYffvAAD,2006,Toyota,Matrix,111500,95032,0.933109917,42,48,us/sfo,6748,3400,shift.com,0
0061a00000FvYbXAAV,2013,Audi,A7,25000,22066,0.970140988,89,126,us/was,41096,0,shift.com,0
0061a00000GaAVmAAN,2014,Audi,Q7,24000,95124,0.977694954,109,99,us/sfo,44139,43600,shift.com,0
0061a00000F8MuLAAV,2002,Toyota,Camry,90000,20164,0.905390284,40,22,us/was,6507,3725,shift.com,0
0061a00000GZfvbAAD,2012,Honda,Civic,33000,94086,0.952666832,49,934,us/sfo,12479,8950,shift.com,0
0061a00000FwrjZAAR,2014,Infiniti,Q60,15600,91730,0.954622555,86,62,us/lax,26713,26300,shift.com,0
0061a00000F7eKWAAZ,2016,Honda,HR-V,2,94022,0.970654546,195,25,us/sfo,24208,21300,shift.com,0
0061a00000FwLktAAF,2012,BMW,5 Series,49308,94022,0.955851428,99,42,us/sfo,30939,27700,shift.com,0
0061a00000GY6WvAAL,2012,Ford,Mustang,38103,94022,0.950022074,54,230,us/sfo,14905,11000,shift.com,0
0061a00000F8D3NAAV,2013,Honda,Accord,21000,95128,0.966588254,56,976,us/sfo,20337,17600,shift.com,2050
0061a00000FvVCPAA3,2010,Land Rover,Range Rover Sport,58000,91789,0.989885307,0,5,us/lax,29818,26700,shift.com,0
0061a00000F8MhgAAF,2014,Honda,Odyssey,36515,94022,0.961351322,15,22,us/sfo,29619,25800,shift.com,0
0061a00000GQnrhAAD,2013,Volkswagen,Passat,50100,92802,0.956112902,174,50,us/sna,13325,11150,shift.com,0
0061a00000GatkcAAB,2010,Mini,Cooper S,42791,90069,0.947420591,70,96,us/lax,12277,9200,shift.com,0
0061a00000FwBGEAA3,2013,Nissan,Altima,58839,94115,0.953479686,80,1726,us/sfo,12873,9300,shift.com,0
0061a00000GauSeAAJ,2007,Honda,Civic,95517,94070,0.923495574,173,23,us/sfo,7575,4225,shift.com,3425
0061a00000FwqNrAAJ,2009,Toyota,Corolla,98000,94588,0.932904525,61,385,us/sfo,8422,5200,shift.com,2450
0061a00000FbC36AAF,2006,Honda,Civic,100000,90274,0.927244717,52,70,us/sna,6964,4050,shift.com,0
0061a00000GoioEAAR,2009,Ford,Flex,68100,90405,0.94515873,62,91,us/lax,13210,11000,shift.com,0
0061a00000GCCsvAAH,2015,Mazda,Mazda6,11500,22206,0.96492132,137,157,us/was,21049,21400,shift.com,0
0061a00000GpIVVAA3,2006,Toyota,Sienna,121200,94043,0.928820769,79,77,us/sfo,7853,4525,shift.com,0
0061a00000GpR00AAF,2012,Mercedes-Benz,C-Class,86000,92627,0.954879191,203,24,us/sna,16371,12050,shift.com,0
0061a00000FuX4CAAV,2007,Honda,Accord,110000,92620,0.931440731,55,119,us/sna,7625,4950,shift.com,0
0061a00000GYKG1AAP,2015,Subaru,Impreza,15003,94022,0.970149888,166,85,us/sfo,18609,17350,shift.com,0
0061a00000GZvmNAAT,2011,Nissan,Rogue,35000,94087,0.940974824,62,235,us/sfo,12988,9925,shift.com,0
0061a00000FbDT2AAN,2008,Honda,Fit,65000,94702,0.936469473,59,89,us/sfo,8490,5825,shift.com,0
0061a00000Fwei7AAB,2010,Nissan,Sentra,60000,94587,0.928301405,59,69,us/sfo,8783,5475,shift.com,0
0061a00000GZBSTAA5,2016,Honda,Accord,12000,90815,0.965583362,98,88,us/sna,29614,26500,iOS,0
0061a00000GQngkAAD,2013,Toyota,Highlander,36701,94022,0.958943576,75,788,us/sfo,28961,25900,shift.com,0
0061a00000GBUWDAA5,2015,Mazda,Mazda6,17258,94022,0.965794703,152,165,us/sfo,22530,20200,shift.com,0
0061a00000GXF4qAAH,2014,Audi,allroad,19282,94022,0.97181646,0,4,us/sfo,34862,33500,shift.com,0
0061a00000F7OVeAAN,2012,BMW,1 Series,20000,94608,0.95372399,121,31,us/sfo,18976,17250,shift.com,0
0061a00000GArApAAL,2008,Volkswagen,Jetta,68000,90716,0.910176507,35,29,us/sna,8132,0,shift.com,0
0061a00000GQqnzAAD,2015,Subaru,Forester,21000,94122,0.974536155,99,108,us/sfo,28470,26200,shift.com,0
0061a00000GBYApAAP,2012,Lexus,IS,44000,94044,0.96092728,63,25,us/sfo,21566,17500,shift.com,3150
0061a00000GWPV8AAP,2015,Audi,A3,10000,92602,0.973879976,55,13,us/sna,35448,32400,shift.com,0
0061a00000GZ3R4AAL,2014,Mercedes-Benz,C-Class,41100,92886,0.964458124,27,9,us/sna,42047,38500,shift.com,0
0061a00000FvCEhAAN,2013,Mercedes-Benz,C-Class,41100,92612,0.96773773,105,14,us/sna,25352,22900,shift.com,0
0061a00000GNTCHAA5,2013,Chevrolet,Cruze,52224,92692,0.958656771,78,358,us/sna,12421,9250,shift.com,0
0061a00000GAvY4AAL,2014,Mercedes-Benz,M-Class,27000,91311,0.96021381,93,27,us/lax,39494,,shift.com,0
0061a00000FuDQ7AAN,2007,Audi,A3,82000,90015,0.921318018,68,32,us/lax,9250,7200,shift.com,2150
0061a00000FwT4OAAV,2008,BMW,6 Series,41755,94022,0.951853856,63,46,us/sfo,25783,23200,shift.com,0
0061a00000GaOsvAAF,2007,Toyota,Prius,131000,95127,0.947740712,75,32,us/sfo,6590,3200,shift.com,0
0061a00000GC7GKAA1,2010,Ford,Fusion,84811,94118,0.942210073,55,47,us/sfo,9403,5825,shift.com,0
0061a00000GXHWvAAP,2013,BMW,3 Series,45000,94303,0.952913111,73,289,us/sfo,20798,17400,shift.com,0
0061a00000EvVWsAAN,2013,Toyota,Prius v,66000,91354,0.944051083,102,119,us/lax,15715,12300,shift.com,0
0061a00000GXJMiAAP,2013,Jaguar,XF,24455,94022,0.981318433,0,5,us/sfo,46480,40400,shift.com,0
0061a00000GZpFnAAL,2015,Mercedes-Benz,C-Class,1835,94022,0.947789867,61,37,us/sfo,32541,30600,shift.com,0
0061a00000FwaFBAAZ,2014,Honda,Accord,18500,94015,0.965622163,77,340,us/sfo,20193,17500,shift.com,0
0061a00000Fvk5JAAR,2015,Nissan,Versa,36020,94022,0.960537985,53,123,us/sfo,11255,8800,shift.com,0
0061a00000Fv9oLAAR,2012,Mazda,Mazda3,44100,94158,0.943206206,66,112,us/sfo,13032,10200,shift.com,1450
0061a00000GXJKXAA5,2008,Nissan,Altima,110000,94063,0.915204606,96,26,us/sfo,8406,5075,iOS,0
0061a00000Fvk70AAB,2008,Scion,xB,55000,92630,0.912479646,65,328,us/sna,9021,5750,iOS,0
0061a00000F8CYQAA3,2013,Kia,Soul,30000,90064,0.948929861,56,356,us/lax,11818,9225,shift.com,0
0061a00000FwZt8AAF,2013,BMW,X3,24728,94022,0.953423006,59,589,us/sfo,28179,25500,shift.com,0
0061a00000F8TJGAA3,2012,Volkswagen,Tiguan,26700,94102,0.966476741,57,35,us/sfo,16740,12850,shift.com,1800
0061a00000H2LiBAAV,2014,Nissan,Altima,53000,94043,0.948147193,45,852,us/sfo,12818,9550,shift.com,0
0061a00000EvOoNAAV,2007,Mazda,CX-7,83000,94116,0.936002204,45,82,us/sfo,8116,4475,shift.com,0
0061a00000GBDeMAAX,2012,Scion,xB,45000,94123,0.961892081,80,22,us/sfo,12121,9825,shift.com,0
0061a00000GWOXXAA5,2009,BMW,3 Series,79000,94109,0.945238544,63,32,us/sfo,13724,10150,shift.com,0
0061a00000FwCwNAAV,2015,Mercedes-Benz,M-Class,11300,91423,0.967982753,45,60,us/lax,43090,39900,shift.com,0
0061a00000F7PMdAAN,2013,BMW,3 Series,32827,94022,0.954402196,85,166,us/sfo,28781,25600,shift.com,0
0061a00000GC76tAAD,2013,BMW,X1,22000,91356,0.953868006,86,183,us/lax,22646,19350,shift.com,0
0061a00000H2RWYAA3,2013,Chrysler,Town & Country,55436,94022,0.972748718,70,251,us/sfo,17765,0,shift.com,0
0061a00000Gp0OJAAZ,2014,Toyota,Tacoma,26000,90035,0.96184428,32,64,us/lax,27931,,shift.com,0
0061a00000F8ImYAAV,2012,Chrysler,200,75000,90048,0.928130025,53,73,us/lax,9493,5975,shift.com,0
0061a00000FuDD3AAN,2011,Porsche,Cayenne,39000,90024,0.951075747,77,92,us/lax,38388,33900,shift.com,0
0061a00000GCNMlAAP,2014,Fiat,500L,8100,94114,0.953162047,63,55,us/sfo,14944,11650,shift.com,2000
0061a00000FwRhsAAF,2007,Toyota,Corolla,69000,92708,0.930791696,55,192,us/sna,8196,5100,shift.com,0
0061a00000GBa71AAD,2011,BMW,3 Series,49750,95117,0.949547026,121,68,us/sfo,17740,15350,shift.com,0
0061a00000Fv8loAAB,2011,Hyundai,Sonata,67000,90005,0.943475206,63,826,us/lax,10841,7925,shift.com,0
0061a00000G9bTTAAZ,2013,Honda,Civic,17000,91006,0.96569958,52,2538,us/lax,14946,11400,shift.com,0
0061a00000Ga2FMAAZ,2015,Lincoln,MKZ,29257,94022,0.963065709,74,46,us/sfo,23334,19750,shift.com,0
0061a00000GoUGUAA3,2010,Volkswagen,Jetta,70000,90034,0.929740425,79,45,us/lax,8260,5375,shift.com,0
0061a00000GX7ShAAL,2011,Chevrolet,Silverado 1500,8000,94130,0.962925284,51,29,us/sfo,20778,0,shift.com,0
0061a00000F7rsOAAR,2013,Kia,Optima,75000,90802,0.965914763,54,257,us/sna,11980,8750,shift.com,0
0061a00000FuqZ0AAJ,2010,Mercedes-Benz,C-Class,42000,90504,0.949934339,68,46,us/lax,17165,15050,shift.com,0
0061a00000Fvr8MAAR,2011,Chevrolet,Silverado 1500,63400,92630,0.95374134,52,102,us/sna,20878,0,shift.com,17000
0061a00000FbDeKAAV,2002,Nissan,Altima,40000,92886,0.858874875,55,37,us/sna,4809,2150,shift.com,0
0061a00000FORSHAA5,2009,BMW,3 Series,80000,94080,0.938112398,75,484,us/sfo,12881,9900,shift.com,-1150
0061a00000FugGIAAZ,2011,Honda,CR-V,55887,94022,0.956090685,69,146,us/sfo,15214,12250,shift.com,0
0061a00000GYHVAAA5,2012,Volkswagen,Jetta,65000,94110,0.929855344,111,51,us/sfo,8939,5575,shift.com,0
0061a00000FwZcgAAF,2011,Toyota,Camry,100000,95134,0.941975762,67,1374,us/sfo,10228,7375,shift.com,0
0061a00000F7M7VAAV,2012,Ford,Escape,28800,94507,0.938399918,66,220,us/sfo,13531,10500,shift.com,3150
0061a00000Eve7iAAB,2006,BMW,3 Series,83000,22191,0.940923981,60,22,us/was,10602,8300,shift.com,-650
0061a00000GXu2KAAT,2007,BMW,3 Series,70000,95133,0.921488049,60,42,us/sfo,10425,6650,shift.com,0
0061a00000GAypcAAD,2015,Mazda,CX-5,28450,94022,0.976686682,94,115,us/sfo,23283,22800,shift.com,0
0061a00000FvwIlAAJ,2013,Kia,Soul,32000,20874,0.952659896,86,619,us/was,12387,10250,iOS,0
0061a00000FwSX2AAN,2012,Toyota,Camry,38361,94611,0.956926044,61,664,us/sfo,14110,10650,shift.com,2700
0061a00000GZ7b6AAD,2009,Mazda,Mazda3,86000,94587,0.926557978,48,64,us/sfo,7760,4600,shift.com,0
0061a00000GoyhjAAB,2006,Chevrolet,Cobalt,102000,94131,0.873429143,65,104,us/sfo,4581,2100,shift.com,0
0061a00000FwKNUAA3,2015,BMW,3 Series,8000,94404,0.94642392,36,31,us/sfo,34029,27000,shift.com,0
0061a00000Ga1XvAAJ,2015,Volkswagen,Tiguan,38405,94022,0.964803797,58,160,us/sfo,14297,11900,shift.com,0
0061a00000G9TNiAAN,2011,Toyota,Camry,69000,94114,0.942254534,86,123,us/sfo,12866,9450,shift.com,2900
0061a00000FahxKAAR,2006,Toyota,Prius,123000,94621,0.907273045,33,40,us/sfo,6532,3375,shift.com,125
0061a00000FvEztAAF,2016,Volkswagen,Passat,1,94022,0.948938036,0,18,us/sfo,20346,0,shift.com,0
0061a00000FaccHAAR,2006,BMW,M5,25000,95070,0.95102833,95,177,us/sfo,23211,18400,shift.com,0
0061a00000Gas3PAAR,2013,Toyota,RAV4 EV,54200,94582,0.959163129,98,20,us/sfo,21352,18150,shift.com,0
0061a00000G9g0IAAR,2005,Chevrolet,Corvette,33000,90017,0.969367366,108,40,us/lax,27181,24700,shift.com,0
0061a00000FwgZhAAJ,2015,Acura,ILX,1000,94114,0.955768071,89,128,us/sfo,22802,20300,iOS,0
0061a00000F8FjMAAV,2013,Nissan,Altima,30000,94025,0.962228021,90,315,us/sfo,18638,15550,shift.com,-600
0061a00000GQrauAAD,2014,Honda,Accord,28500,94086,0.963868664,81,433,us/sfo,18257,15650,shift.com,-2150
0061a00000GBWjIAAX,2011,Honda,Accord,67000,90278,0.940142861,55,243,us/lax,12929,9925,shift.com,0
0061a00000GB4sIAAT,2008,Lexus,IS,96000,94105,0.942395175,71,313,us/sfo,13928,10700,shift.com,2250
0061a00000F8eWLAAZ,2015,Toyota,RAV4,8000,94103,0.960974418,57,202,us/sfo,22717,19850,shift.com,0
0061a00000GBDfeAAH,2009,Nissan,Altima,80000,94114,0.924306433,59,96,us/sfo,9580,6950,shift.com,-1950
0061a00000F8S5ZAAV,2015,Nissan,Sentra,15510,94022,0.949916407,78,260,us/sfo,15899,13550,shift.com,0
0061a00000Ga26qAAB,2012,Porsche,911,34000,94583,0.983447485,0,2,us/sfo,69491,0,shift.com,0
0061a00000GBbkmAAD,2015,Honda,Fit,25000,94710,0.958012758,66,56,us/sfo,14749,11550,shift.com,2800
0061a00000GQoHGAA1,2014,Nissan,Xterra,23700,22102,0.938739394,59,47,us/was,25368,26400,shift.com,0
0061a00000F8Jw1AAF,2015,Mercedes-Benz,GL-Class,7000,90210,0.977558163,120,36,us/lax,75181,74000,iOS,0
0061a00000Gb0O8AAJ,2012,Land Rover,Range Rover Evoque,32000,94806,0.969306699,147,34,us/sfo,28716,,shift.com,0
0061a00000GZ8MGAA1,2013,Lexus,ES,28000,92869,0.971666928,93,25,us/sna,27159,23500,shift.com,0
0061a00000GZ77EAAT,2012,Volkswagen,Tiguan,54979,94022,0.964335301,72,31,us/sfo,15980,12450,shift.com,0
0061a00000F8WrGAAV,2007,Volvo,S80,80000,90807,0.932669187,64,85,us/sna,9068,6800,shift.com,2150
0061a00000FwmypAAB,2012,Volkswagen,Tiguan,70000,95123,0.939250991,87,31,us/sfo,12368,9625,shift.com,2325
0061a00000GNUJcAAP,2013,Mercedes-Benz,C-Class,28779,94022,0.958980299,64,800,us/sfo,22397,19700,shift.com,0
0061a00000FvE65AAF,2012,BMW,3 Series,28232,94022,0.936095263,90,87,us/sfo,22733,18800,shift.com,0
0061a00000Fvx7TAAR,2012,Honda,Accord,51500,94588,0.96788198,84,27,us/sfo,16277,13900,shift.com,1450
0061a00000FuvnWAAR,2013,Ford,F-150,6500,90032,0.968868526,111,37,us/lax,37155,36200,shift.com,0
0061a00000F70YiAAJ,2010,Hyundai,Elantra,104000,90805,0.917972499,54,618,us/lax,7190,4400,shift.com,1950
0061a00000GaOL2AAN,2013,Mercedes-Benz,C-Class,51445,94040,0.959979911,57,25,us/sfo,20144,16650,shift.com,0
0061a00000GXqfvAAD,2014,Infiniti,QX60,25000,95014,0.966813412,65,120,us/sfo,32440,29600,shift.com,0
0061a00000Fv1aXAAR,2013,Volkswagen,Tiguan,40071,94022,0.955907041,75,138,us/sfo,16532,13150,shift.com,0
0061a00000G6zYwAAJ,2015,Kia,Sedona,33000,90270,0.966239954,68,346,us/lax,18485,17200,shift.com,0
0061a00000GaKyJAAV,2005,Chevrolet,Equinox,84000,90401,0.902624957,40,94,us/lax,5761,2425,shift.com,0
0061a00000GQAJlAAP,2013,Mini,Cooper,39500,94110,0.970310569,63,35,us/sfo,14410,11350,shift.com,0
0061a00000FwLYxAAN,2013,BMW,X1,31546,94022,0.959197402,106,204,us/sfo,23563,21100,shift.com,0
0061a00000GXWAgAAP,2016,Infiniti,QX50,2450,94022,0.95945392,49,22,us/sfo,33759,30900,shift.com,0
0061a00000GB76BAAT,2013,Volkswagen,Jetta,41436,94133,0.949688548,148,22,us/sfo,16263,14700,shift.com,1650
0061a00000Fv8szAAB,2014,Kia,Optima,47000,91324,0.956996116,62,1158,us/lax,14697,10900,shift.com,0
0061a00000GZNynAAH,2014,Acura,RDX,29180,94022,0.969254508,97,81,us/sfo,25201,22500,shift.com,0
0061a00000FuD8SAAV,2010,Ford,Escape,33000,95035,0.954758983,51,31,us/sfo,11524,7975,shift.com,0
0061a00000FwZYZAA3,2012,Chevrolet,Malibu,48900,90250,0.964155537,64,104,us/lax,12746,10150,shift.com,1400
0061a00000FuDO1AAN,2013,Volkswagen,Jetta,33000,94118,0.942754412,70,285,us/sfo,12309,10150,shift.com,3200
0061a00000EvbeoAAB,2007,Volkswagen,GTI,90000,94117,0.942807532,114,28,us/sfo,9036,6050,shift.com,2900
0061a00000F8KIFAA3,2002,Toyota,Corolla,120000,20817,0.878363521,54,74,us/was,3658,1325,shift.com,0
0061a00000Ga1wWAAR,2011,Ford,Focus,25436,94022,0.946218682,73,24,us/sfo,9291,6600,shift.com,0
0061a00000GZqGVAA1,2010,Toyota,Prius,68500,94115,0.951924703,81,60,us/sfo,11051,8900,shift.com,2050
0061a00000FbIvGAAV,2013,Ford,Mustang,36000,94062,0.970656233,59,66,us/sfo,24366,21700,shift.com,0
0061a00000FvXYDAA3,2015,Chevrolet,Camaro,16650,90019,0.967229889,65,155,us/lax,20429,17450,shift.com,900
0061a00000GZg57AAD,2014,Lexus,RX,12277,94022,0.96413506,49,151,us/sfo,35302,28900,shift.com,0
0061a00000FbKJ2AAN,2013,Chevrolet,Volt,45000,90232,0.936022224,45,51,us/lax,14735,11950,shift.com,0
0061a00000GQdMPAA1,2014,Ford,Mustang,39665,90623,0.960551534,90,145,us/sna,17557,14100,shift.com,0
0061a00000FwfPHAAZ,2008,Lexus,GX,124000,94587,0.946316776,48,88,us/sfo,18617,14450,shift.com,0
0061a00000FuYMKAA3,2013,BMW,5 Series,28283,94022,0.964361213,53,54,us/sfo,28083,25100,shift.com,0
0061a00000G9bURAAZ,2015,Honda,Civic,18700,94112,0.966435268,76,140,us/sfo,16996,14100,shift.com,0
0061a00000Fuw2MAAR,2012,Lexus,RX,41600,22101,0.967522289,62,32,us/was,29541,25900,shift.com,0
0061a00000GCG2sAAH,2008,Lexus,ES,104000,90630,0.948183763,111,299,us/sna,11940,9400,shift.com,0
0061a00000GBVBqAAP,2012,BMW,3 Series,61000,91205,0.952490543,81,465,us/lax,18733,15850,iOS,0
0061a00000GBjswAAD,2003,Toyota,Corolla,113900,94536,0.905330518,36,126,us/sfo,5448,2325,shift.com,0
0061a00000FvUl4AAF,2014,Nissan,Versa,55000,91731,0.950682892,59,69,us/lax,10475,7000,shift.com,0
0061a00000GZ2zDAAT,2014,Nissan,Versa,24804,91710,0.958861784,64,51,us/lax,11119,7925,shift.com,0
0061a00000GAx2BAAT,2009,Honda,Pilot,112000,94549,0.953691011,51,119,us/sfo,17412,13900,shift.com,0
0061a00000GZfGQAA1,2015,Honda,CR-V,34342,94022,0.976042214,117,171,us/sfo,21180,18750,shift.com,0
0061a00000GoPZaAAN,2011,Audi,A4,53000,94114,0.955563135,54,92,us/sfo,17080,13500,shift.com,0
0061a00000FwhnKAAR,2016,Ford,Mustang,3690,94080,0.952834229,88,34,us/sfo,23885,,shift.com,0
0061a00000F7mW0AAJ,2008,BMW,3 Series,90000,91604,0.92551606,90,38,us/lax,10668,7500,shift.com,0
0061a00000EvgsgAAB,2010,Nissan,370Z,34500,94618,0.960522192,63,48,us/sfo,22273,19600,shift.com,2350
0061a00000GBD21AAH,2013,BMW,M3,20000,91773,0.957387028,248,91,us/lax,47807,45000,shift.com,0
0061a00000GB1D2AAL,2015,Acura,ILX,100,94114,0.955421998,91,128,us/sfo,22158,20400,iOS,0
0061a00000FwnitAAB,2015,Nissan,Frontier,3000,93063,0.973447335,88,41,us/lax,25521,23200,shift.com,0
0061a00000HAWxHAAX,2006,Lexus,ES,81756,94612,0.927059052,68,178,us/sfo,10389,7200,iOS,0
0061a00000GNUTmAAP,2004,Scion,xB,62000,22181,0.898959195,47,30,us/was,5473,2700,shift.com,2950
0061a00000F8EoJAAV,2013,Honda,Civic,26698,94022,0.964630072,66,331,us/sfo,16728,14500,shift.com,0
0061a00000F6yltAAB,2013,BMW,X3,24000,94610,0.95763025,58,40,us/sfo,28926,28200,shift.com,0
0061a00000GpSh0AAF,2013,Volkswagen,Passat,53100,95050,0.958529008,58,166,us/sfo,13220,10350,shift.com,0
0061a00000GRAaSAAX,2008,BMW,3 Series,56000,90004,0.942085815,126,23,us/lax,14108,10700,shift.com,0
0061a00000GQ9wjAAD,2013,Honda,Civic,27400,92880,0.96642416,51,2703,us/lax,14259,10900,shift.com,-500
0061a00000GR9BCAA1,2006,Toyota,Camry Solara,98000,95035,0.924919055,75,68,us/sfo,8833,5500,shift.com,0
0061a00000FaqlPAAR,2013,Nissan,Altima,64000,94558,0.95746531,63,913,us/sfo,13784,10550,shift.com,0
0061a00000FvXqlAAF,2010,Chevrolet,Camaro,80000,90650,0.964422703,73,366,us/lax,19182,16700,shift.com,0
0061a00000F8E7kAAF,2011,Audi,Q5,78170,94707,0.962085009,78,82,us/sfo,20149,16200,shift.com,3450
0061a00000GNUf8AAH,2012,Toyota,Corolla,39277,94022,0.949830387,66,618,us/sfo,11370,7950,shift.com,0
0061a00000GBZPXAA5,2012,Infiniti,G37,44500,94118,0.947008672,49,22,us/sfo,21937,19250,shift.com,0
0061a00000F7v3fAAB,2009,Mini,Cooper,44000,94122,0.937852946,59,38,us/sfo,9578,6375,shift.com,0
0061a00000FvGKeAAN,2009,Audi,A4,80000,94122,0.951230903,51,54,us/sfo,13274,9950,shift.com,-700
0061a00000Fu232AAB,2014,BMW,3 Series,15005,90631,0.959977623,40,100,us/lax,23512,20700,shift.com,0
0061a00000GB2orAAD,2013,Toyota,Highlander,25000,94114,0.968451142,158,26,us/sfo,28969,27900,iOS,0
0061a00000GB7S8AAL,2014,Toyota,Tacoma,54500,95135,0.971220884,80,56,us/sfo,25097,22800,shift.com,3150
0061a00000Fuch8AAB,2002,Toyota,Corolla,83500,94122,0.85687311,55,69,us/sfo,4166,1600,shift.com,-100
0061a00000GBdw1AAD,2009,Toyota,Prius,125000,95118,0.94475962,39,20,us/sfo,8158,4750,shift.com,0
0061a00000GB70DAAT,2012,BMW,5 Series,45000,95070,0.955905579,100,27,us/sfo,31883,28000,iOS,0
0061a00000G6y4mAAB,2015,Dodge,Challenger,18180,94022,0.960391085,81,1130,us/sfo,22413,19550,shift.com,0
0061a00000EvNNgAAN,2014,Toyota,Sienna,16800,92620,0.967361626,88,223,us/sna,28386,25800,shift.com,150
0061a00000GQsINAA1,2011,Mazda,Mazda3,22000,95054,0.944984009,35,40,us/sfo,13398,10600,shift.com,3350
0061a00000GQiXmAAL,2012,BMW,X6,48000,20002,0.971497252,93,61,us/was,32485,29800,shift.com,0
0061a00000GoYnzAAF,2013,Honda,Civic,41200,95123,0.962805837,43,2437,us/sfo,12948,9250,shift.com,0
0061a00000FwSPrAAN,2016,Cadillac,Escalade,13500,95129,0.968052542,121,62,us/sfo,76041,0,shift.com,0
0061a00000GXP3hAAH,2012,Ford,Fusion,10000,94551,0.949728838,80,210,us/sfo,12761,10900,shift.com,0
0061a00000Ga7jUAAR,2011,Subaru,Forester,30000,90232,0.961888317,83,133,us/lax,18180,17550,shift.com,0
0061a00000GWWJAAA5,2014,Honda,Civic,6900,94022,0.970244053,62,117,us/sfo,17818,13750,shift.com,0
0061a00000FatncAAB,2012,Ford,Fusion,83000,91307,0.938988653,88,213,us/lax,12342,9025,shift.com,-25
0061a00000FwyLeAAJ,2015,Mazda,CX-5,20000,94538,0.963682527,53,184,us/sfo,21499,17350,shift.com,0
0061a00000GaeUHAAZ,2011,Mercedes-Benz,C-Class,55000,94301,0.956126608,72,70,us/sfo,16282,12800,shift.com,0
0061a00000FwSakAAF,2016,BMW,3 Series,13800,94022,0.946315954,154,536,us/sfo,35906,30200,shift.com,0
0061a00000GahmVAAR,2013,BMW,X5,33600,95123,0.965547282,88,96,us/sfo,38067,36000,shift.com,0
0061a00000GWFMVAA5,2012,Porsche,911,21000,90036,0.969822936,103,21,us/lax,66472,66000,shift.com,0
0061a00000FwAfRAAV,2011,Chevrolet,Cruze,110000,94541,0.95476435,63,92,us/sfo,8724,5175,shift.com,-225
0061a00000GZqQBAA1,2012,Kia,Soul,64600,91350,0.936176996,55,101,us/lax,8857,5575,shift.com,0
0061a00000FwDuqAAF,2014,BMW,X1,13144,94022,0.959099039,80,15,us/sfo,24191,20800,shift.com,0
0061a00000Fvjm7AAB,2015,GMC,Sierra 1500,16836,94022,0.970780218,0,5,us/sfo,27715,,shift.com,0
0061a00000F7aHnAAJ,2007,Lexus,ES,51189,90049,0.944672644,65,177,us/lax,14333,11900,shift.com,1050
0061a00000F7o91AAB,2011,Volkswagen,CC,58000,90403,0.95520735,55,35,us/lax,13031,9700,shift.com,0
0061a00000GQnAyAAL,2016,Hyundai,Tucson,5050,94710,0.96664114,0,21,us/sfo,30122,0,shift.com,0
0061a00000Fug0ZAAR,2013,Hyundai,Sonata,14553,94022,0.951759411,60,4268,us/sfo,14616,11950,shift.com,0
0061a00000FwSNCAA3,2004,Honda,CR-V,120000,94114,0.920168413,38,153,us/sfo,7254,3825,shift.com,0
0061a00000Gp7NyAAJ,2006,Mitsubishi,Eclipse,70000,95122,0.903117302,63,34,us/sfo,6698,3225,shift.com,0
0061a00000F7jqpAAB,2011,Mercedes-Benz,C-Class,54000,94301,0.947778421,72,53,us/sfo,17210,14800,shift.com,0
0061a00000Fw7WrAAJ,2008,Lexus,GX,120000,94587,0.959363004,55,78,us/sfo,18794,14750,shift.com,1600
0061a00000FvBuuAAF,2008,Lexus,IS,47000,94116,0.955255865,53,43,us/sfo,18263,14500,shift.com,0
0061a00000GpQKxAAN,2007,Chevrolet,Cobalt,100000,94014,0.912661848,71,45,us/sfo,6892,3600,iOS,0
0061a00000GacN5AAJ,2014,Audi,Q7,18000,94123,0.977429909,102,23,us/sfo,43769,45000,shift.com,0
0061a00000GZonvAAD,2009,BMW,3 Series,89200,95136,0.957133006,88,34,us/sfo,14737,11000,shift.com,0
0061a00000H2UE6AAN,2013,Mazda,Mazda3,29397,94022,0.959306474,100,103,us/sfo,15174,12350,shift.com,0
